case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_verification_budget,gnn_verification_tests_performed,gnn_verification_budget_exhausted,gnn_per_verification_threshold,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_072_6_Object_20104_img4_210635,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_072_6_Object_20104_img4_210635/img_4_tiff_2026_03_23_21_06_35_307117_565865.tiff,True,True,True,90.23785024778181,52.95457734567339,260.6312030931945,16.936259604894378,0.009568785428892286,37.191609495278634,23.0,9.01983432580994e-40,38.80165994632989,72.6479769218713,111.4496368682012,115.46923907008022,70.0,30.0,70.0,10.0,942.0,825.0,5263.0,5263.0,5263.0,66.0,66.0,10.0,825.0,66.0,,90.23278636875963,52.94427320580981,260.64780007253137,16.951460508951097,0.009022678205348229,13.874627802565358,23,9.479907355813121e-45,epoch_012,25,11200,876,0,1,24,65,25,False,1.5384615384615384e-05,5;7,795;1367,1;2,0.6533024907112122;0.1661175936460495,16.977760051900695,42.735026916489005,724.8692528810352,0.3174669109284878,15.91063104569912,708.4699959959835,0.0005399342626333237,767.2868128865957,770.8938207942992,,0.005063879022173978,0.010304139863585249,0.016596979336895856,0.010746368285105256
Observation_23_March_2026/imgObs_073_7_Object_25994_img1_211900,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_073_7_Object_25994_img1_211900/img_1_tiff_2026_03_23_21_19_00_985441_138580.tiff,True,True,True,95.15769781748415,57.5425201738702,250.41369367584184,16.963291633626064,0.008187710365368406,18.7824070343167,23.0,9.01983432580994e-40,39.579413016326725,344.52250495087355,384.1019179672003,387.8790100570768,72.0,30.0,70.0,6.0,972.0,655.0,6876.0,6876.0,6876.0,605.0,603.0,6.0,655.0,603.0,,95.15603630078938,57.541482436384214,250.41578075704268,16.965510352461397,0.007951355004174198,18.185594243543026,23,9.479907355813121e-45,epoch_012,22,11200,2016,0,3,21,65,22,False,1.5384615384615384e-05,2;5,795;1794,5;1,0.010373454540967941;0.441268652677536,17.125556762756915,41.30001901648939,1619.5771710481495,0.3126270603388548,15.96093107946217,1603.1374449376017,0.0005499459803104401,1660.5645630043,1684.507334139198,,0.0016615166947673288,0.0010377374859871225,0.002087081200841112,0.0013682238798586354
Observation_23_March_2026/imgObs_074_7_Object_25994_img1_212001,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_074_7_Object_25994_img1_212001/img_1_tiff_2026_03_23_21_20_01_679483_756448.tiff,True,True,True,95.54031912424102,57.61910278281811,250.3703472721286,16.967283231558525,0.007686071226050539,17.469452357811438,22.0,6.296214782227928e-37,38.83265994954854,374.2076710332185,413.04033098276705,438.89921391382813,75.0,30.0,70.0,6.0,969.0,652.0,6833.0,6833.0,6833.0,669.0,667.0,6.0,652.0,667.0,,95.53924968757943,57.61742605320895,250.37086149243817,16.96877116771761,0.007497768541488941,16.304641211046505,22,6.617364651258399e-42,epoch_012,23,11200,2015,0,3,22,65,23,False,1.5384615384615384e-05,2;5,795;1794,5;1,0.010463783517479897;0.42892611026763916,17.14634982119285,41.49862704798579,1626.2945521157235,0.3155770245939493,15.938039869070053,1609.8707360215485,0.0005299225449562073,1667.4776021391153,1670.914402930066,,0.0010694366615950912,0.0016767296091586559,0.0005142203095545028,0.001771852062667427
Observation_23_March_2026/imgObs_075_7_Object_25994_img1_212100,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_075_7_Object_25994_img1_212100/img_1_tiff_2026_03_23_21_21_00_642136_407013.tiff,True,True,True,95.77658962663872,57.61471532419148,250.36122203362848,16.962591019735513,0.008046192131104496,18.80751501320682,21.0,3.8052861317873226e-34,38.46696391701698,1.8777720397338271,40.34473595675081,56.78522901143879,54.0,30.0,70.0,1.0,2.0,1.0,18.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,,95.77733765527728,57.61114793570917,250.35995654017648,16.96209030383628,0.008194254893178014,13.724235499362964,21,3.9993816614214844e-39,epoch_012,4,11200,776,0,1,3,65,4,False,1.5384615384615384e-05,7;1,1367;1453,9;1,0.0005826707929372787;0.6472944617271423,17.062078837471162,42.0301731210202,631.006013834849,0.31418679282069206,15.937279909849167,614.5882471464574,0.0005499459803104401,672.7220001630485,676.25438910909,,0.0007480286385543877,0.0035673884823097524,0.0012654934519957806,0.0035898185884068916
Observation_23_March_2026/imgObs_076_7_Object_25994_img1_212159,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_076_7_Object_25994_img1_212159/img_1_tiff_2026_03_23_21_21_59_600533_441973.tiff,True,True,True,95.86766824405856,57.52588540552652,250.50274069383795,16.969198388282653,0.007603584836032205,16.800393609136147,22.0,6.296214782227928e-37,39.570822031237185,1.9664419814944267,41.53726401273161,67.03189096879214,73.0,30.0,70.0,1.0,2.0,1.0,18.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,,95.86770377439764,57.52391642884662,250.50124580404076,16.970148917078557,0.007514901025714925,15.256339016997746,22,6.617364651258399e-42,epoch_012,3,11200,888,0,0,2,65,3,False,1.5384615384615384e-05,7;1,1367;1453,10;1,0.0007222147542051971;0.7242328524589539,17.06000920905992,42.01002302579582,734.589918050915,0.3087380900979042,15.892241150140762,718.2244521100074,0.000500120222568512,776.2912029866129,798.6603579483926,,3.553033907621739e-05,0.0019689766799046993,0.0014948897971862607,0.0019690693235529322
Observation_23_March_2026/imgObs_077_7_Object_25994_img2_211902,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_077_7_Object_25994_img2_211902/img_2_tiff_2026_03_23_21_19_02_717129_758214.tiff,True,True,True,95.1625157139744,57.539503174318966,250.43651013294794,16.96452825234118,0.008141802364935828,17.51152719341912,24.0,1.1101057573626384e-42,39.25003600306809,1.976890955120325,41.226926958188415,44.94416108354926,75.0,30.0,70.0,1.0,4.0,2.0,30.0,30.0,30.0,1.0,1.0,1.0,2.0,1.0,,95.16389878784183,57.538773362338816,250.43484673723626,16.96627551207308,0.007936747497417272,17.148203820182136,24,1.166728717493111e-47,epoch_012,3,11200,888,0,0,2,65,3,False,1.5384615384615384e-05,7;1,1367;1453,10;1,0.0007328116917051375;0.7216526865959167,17.066790943388305,41.49611806496978,720.3146331012249,0.3161670174449682,15.88918105699122,703.9435061160475,0.0005799811333417892,761.4945841487497,780.8370941784233,,0.0013830738674300846,0.0007298119801504299,0.0016633957116880538,0.0010409979828168087
Observation_23_March_2026/imgObs_078_7_Object_25994_img2_212003,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_078_7_Object_25994_img2_212003/img_2_tiff_2026_03_23_21_20_03_414212_015217.tiff,True,True,True,95.10585227352628,57.37792269525169,250.703806942616,16.952461680583117,0.008662962018338527,21.174348990769012,20.0,2.0028126749603278e-31,38.283973932266235,95.83203599322587,134.1160099254921,152.8462819987908,44.0,30.0,70.0,3.0,458.0,193.0,2627.0,2627.0,2627.0,161.0,159.0,3.0,193.0,159.0,,95.10272182564486,57.375989913998595,250.70665369035896,16.95250350873071,0.008701509430850914,19.064612034196042,20,2.104969772598042e-36,epoch_012,20,11200,1687,0,1,19,65,20,False,1.5384615384615384e-05,1;3,1453;795,1;8,0.8309334516525269;0.017317170277237892,17.003692533420374,40.105168940499425,1355.405471054837,0.3129569813609123,15.981829958036542,1338.9449149835855,0.0005599576979875565,1395.1976830139756,1434.5504089724272,,0.0031304478814178083,0.0019327812530960387,0.0028467477429501287,0.002565895641660676
Observation_23_March_2026/imgObs_079_7_Object_25994_img2_212102,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_079_7_Object_25994_img2_212102/img_2_tiff_2026_03_23_21_21_02_373263_265571.tiff,True,True,True,95.51643785020792,57.47035943615854,250.53653447402894,16.95628146528933,0.008723767186880511,15.431887062410805,21.0,3.8052861317873226e-34,39.196447003632784,1.8765820423141122,41.073029045946896,44.81098195537925,77.0,30.0,70.0,1.0,2.0,1.0,18.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,,95.51578848999368,57.47038968701079,250.5367101637845,16.95625062390762,0.008736689831530167,15.381230155474189,21,3.9993816614214844e-39,epoch_012,1,11200,70,0,0,0,65,1,False,1.5384615384615384e-05,7;3,1367;795,8;1,0.0006474154070019722;0.7998378872871399,17.082221407537233,42.61746699921787,72.61471590027213,0.3159369807690382,15.929410932585597,56.20103911496699,0.0005799811333417892,114.91624591872096,144.67659499496222,,0.0006493602142398913,3.0250852248059346e-05,0.00017568975556514488,0.00035049253986620246
Observation_23_March_2026/imgObs_080_7_Object_25994_img2_212201,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_080_7_Object_25994_img2_212201/img_2_tiff_2026_03_23_21_22_01_336865_836397.tiff,True,True,True,95.870953168193,57.52178556531197,250.51013297060882,16.96692791114011,0.007910448331671531,16.422065829848204,22.0,6.296214782227928e-37,38.958539022132754,1.8834919901564717,40.842031012289226,44.58114400040358,74.0,30.0,70.0,1.0,2.0,1.0,18.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,,95.86958043173881,57.520712203176096,250.51136529458893,16.969163801196636,0.007635273302328912,15.824776058136962,22,6.617364651258399e-42,epoch_012,1,11200,70,0,0,0,65,1,False,1.5384615384615384e-05,7;3,1367;795,8;1,0.0006037007551640272;0.8034079670906067,17.078339265367756,40.94542213715613,72.8435730561614,0.31816703267395496,15.934590017423034,56.41979700885713,0.0005501788109540939,113.47082816064358,117.2425348777324,,0.0013727364541864517,0.001073362135876721,0.0012323239801048658,0.0013021069794648464
Observation_23_March_2026/imgObs_081_7_Object_25994_img3_211904,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_081_7_Object_25994_img3_211904/img_3_tiff_2026_03_23_21_19_04_451143_080705.tiff,True,True,True,95.19120757902998,57.55249572799391,250.39817508273904,16.95704031460753,0.008199377515092294,25.377234000856458,20.0,2.0028126749603278e-31,38.95929898135364,1.9724819576367736,40.931780938990414,44.546916033141315,76.0,30.0,70.0,1.0,4.0,2.0,30.0,30.0,30.0,1.0,1.0,1.0,2.0,1.0,,95.18311524089042,57.548632663267966,250.40556632360608,16.95667140013874,0.008502451682151689,14.632906993045085,20,2.104969772598042e-36,epoch_012,20,11200,1687,0,1,19,65,20,False,1.5384615384615384e-05,1;3,1453;795,1;8,0.8310750126838684;0.017447710037231445,17.012471367386873,41.119169909507036,1360.4710360523313,0.31740707345306873,15.87295113131404,1344.1148691345006,0.0005299225449562073,1401.2727988883853,1404.9114880617708,,0.008092338139562116,0.003863064725941001,0.007391240867036686,0.005811721372650751
Observation_23_March_2026/imgObs_082_7_Object_25994_img3_212005,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_082_7_Object_25994_img3_212005/img_3_tiff_2026_03_23_21_20_05_147227_793111.tiff,True,True,True,95.09531154772148,57.37142511937765,250.7138456925867,16.953073990741448,0.008960607660797879,17.31358798245965,21.0,3.8052861317873226e-34,38.87218900490552,93.02810300141573,131.90029200632125,135.77921502292156,77.0,30.0,70.0,2.0,454.0,189.0,2554.0,2554.0,2554.0,157.0,155.0,2.0,189.0,155.0,,95.0936894481209,57.36956544587754,250.7154112204292,16.953232288194382,0.009059151787716426,15.697397040942777,21,3.9993816614214844e-39,epoch_012,4,11200,776,0,1,3,65,4,False,1.5384615384615384e-05,7;1,1367;1453,9;1,0.0005995325045660138;0.6481960415840149,17.055866029039546,41.14488000050187,630.2880961447954,0.3077371511608362,15.951819950714707,613.8500298839062,0.0005501788109540939,671.1252389941365,694.62337391451,,0.0016220996005813504,0.001859673500106851,0.001565527842501524,0.002055088145094338
Observation_23_March_2026/imgObs_083_7_Object_25994_img3_212104,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_083_7_Object_25994_img3_212104/img_3_tiff_2026_03_23_21_21_04_138885_563744.tiff,True,True,True,95.47296286487466,57.44002527097437,250.59550379108907,16.982220365588937,0.005917543651809329,50.05366499769815,22.0,6.296214782227928e-37,38.52130193263292,121.32734199985862,159.84864393249154,163.47871092148125,41.0,30.0,70.0,2.0,722.0,405.0,4823.0,4823.0,4823.0,180.0,178.0,2.0,405.0,178.0,,95.47209075517316,57.43849359985086,250.59577186321246,16.982228528567564,0.005924001910587424,49.72197041513792,22,6.617364651258399e-42,epoch_012,1,11200,70,0,0,0,65,1,False,1.5384615384615384e-05,7;3,1367;795,8;1,0.0006833639927208424;0.8005673289299011,17.091224996669062,41.10224195756018,72.69976707175374,0.31339796259999275,15.967590967193246,56.24884110875428,0.0005499459803104401,113.48861106671393,117.16922000050545,,0.0008721097015040868,0.0015316711235087155,0.000268072123390084,0.0016019733301248275
Observation_23_March_2026/imgObs_084_7_Object_25994_img3_212203,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_084_7_Object_25994_img3_212203/img_3_tiff_2026_03_23_21_22_03_067550_984845.tiff,True,True,True,95.82920578271407,57.490287371412684,250.51692561244028,16.961818787427223,0.008955400035055554,27.007775388876723,19.0,9.218537511343695e-29,38.59663207549602,133.48524691537023,172.08187899086624,185.065304976888,50.0,30.0,70.0,4.0,725.0,408.0,4875.0,4875.0,4875.0,202.0,200.0,4.0,408.0,200.0,,95.8273308550996,57.488446314440566,250.5181085661073,16.961745477358285,0.008977247880411177,25.934073240854243,19,9.68874575817433e-34,epoch_012,6,11200,795,0,0,5,65,6,False,1.5384615384615384e-05,1;3,1453;795,1;1,0.8238833546638489;0.4444209039211273,16.99132794004603,40.19516007974744,648.1601370032877,0.31127803958952427,15.938611002638936,631.7429200280458,0.0005301553755998611,688.0440190434456,693.3693739119917,,0.0018749276144660598,0.0018410569721183379,0.0011829536670120433,0.002098793049217687
Observation_23_March_2026/imgObs_085_7_Object_25994_img4_211906,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_085_7_Object_25994_img4_211906/img_4_tiff_2026_03_23_21_19_06_228713_886255.tiff,True,True,True,95.19356214854223,57.54727970123072,250.40970083861282,16.968996972287595,0.007696144037900372,18.08708249942525,22.0,6.296214782227928e-37,38.77316100988537,174.7080439236015,213.48120493348688,217.19584800302982,68.0,30.0,70.0,2.0,724.0,407.0,4848.0,4848.0,4848.0,292.0,290.0,2.0,407.0,290.0,,95.19027132220371,57.545964783365505,250.41430913296398,16.969740708194376,0.0076412343455072975,16.281899567046832,22,6.617364651258399e-42,epoch_012,3,11200,888,0,0,2,65,3,False,1.5384615384615384e-05,7;1,1367;1453,10;1,0.0007485254900529981;0.7215833067893982,17.0581347201173,41.02148301899433,720.4436580650508,0.3188271075487137,15.873502008616924,704.0771599858999,0.0005599576979875565,761.1463139764965,787.1565569657832,,0.0032908263385138525,0.001314917865215648,0.004608294351157838,0.0022016844235550775
Observation_23_March_2026/imgObs_086_7_Object_25994_img4_212006,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_086_7_Object_25994_img4_212006/img_4_tiff_2026_03_23_21_20_06_882363_244932.tiff,True,True,True,95.09470028161617,57.36674985700546,250.7256399889979,16.963200380020094,0.008291685605187346,19.352517291874292,22.0,6.296214782227928e-37,40.041878004558384,91.9677730416879,132.0096510462463,157.22425002604723,62.0,30.0,70.0,2.0,454.0,189.0,2554.0,2554.0,2554.0,155.0,153.0,2.0,189.0,153.0,,95.09289294633712,57.36469918174763,250.72735712644572,16.96286950470612,0.008350978432191129,17.550941558814067,22,6.617364651258399e-42,epoch_012,3,11200,888,0,0,2,65,3,False,1.5384615384615384e-05,7;1,1367;1453,10;1,0.000761501316446811;0.721368134021759,17.05845743068202,40.681906044483185,722.2462929785252,0.31409692019224167,15.976711176335812,705.7896149344742,0.0005511101335287094,762.6141021028161,766.1584499292076,,0.0018073352790537456,0.002050675257827095,0.0017171374478266443,0.002270509204105898
Observation_23_March_2026/imgObs_087_7_Object_25994_img4_212105,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_087_7_Object_25994_img4_212105/img_4_tiff_2026_03_23_21_21_05_842506_250239.tiff,True,True,True,95.46317057381327,57.43085234935369,250.63591561062253,16.964391928079777,0.007871820097307788,17.363652242615764,23.0,9.01983432580994e-40,38.66960108280182,120.21579395513982,158.88539503794163,162.5349490204826,68.0,30.0,70.0,2.0,722.0,405.0,4823.0,4823.0,4823.0,178.0,176.0,2.0,405.0,176.0,,95.46290361752236,57.42838800350851,250.63442014099073,16.96439024169874,0.007939464567275678,14.94885375664069,23,9.479907355813121e-45,epoch_012,3,11200,888,0,0,2,65,3,False,1.5384615384615384e-05,7;1,1367;1453,10;1,0.0007541904342360795;0.7233946323394775,17.06215721014599,40.82482494413853,719.333017943427,0.31275697983801365,16.091899946331978,702.7638419531286,0.0005599576979875565,759.8450859077275,789.4241481553763,,0.00026695629091477713,0.002464345845183402,0.0014954696318056904,0.00246853262087341
Observation_23_March_2026/imgObs_088_7_Object_25994_img4_212204,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_088_7_Object_25994_img4_212204/img_4_tiff_2026_03_23_21_22_04_805632_022135.tiff,True,True,True,95.87797208524798,57.51634039564415,250.49176468197265,16.970426177524864,0.007348590630949395,16.692133924861995,22.0,6.296214782227928e-37,39.945160038769245,1.8737619975581765,41.81892203632742,67.47914594598114,75.0,30.0,70.0,1.0,2.0,1.0,18.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,,95.87857169437375,57.51442017469633,250.48980387242267,16.97089386357901,0.007306064606436061,15.164243331083345,22,6.617364651258399e-42,epoch_012,9,11200,1295,0,1,8,65,9,False,1.5384615384615384e-05,1;3,1453;795,1;5,0.7247571349143982;0.010426254943013191,17.000689555458877,41.43069894053042,1040.439693024382,0.31392695382237434,15.942370984703302,1024.0159048698843,0.0005299225449562073,1081.55646501109,1103.9588588755578,,0.0005996091257713942,0.001920220947816631,0.0019608095499847877,0.0019470374924018844
Observation_23_March_2026/imgObs_089_Apanhei_um_img1_202248,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_089_Apanhei_um_img1_202248/img_1_tiff_2026_03_23_20_22_48_093639_735203.tiff,True,True,True,124.92272307242884,55.87299124174169,166.44774328682786,16.960483240741834,0.0075325683817051466,31.655446103105994,23.0,9.01983432580994e-40,39.53099297359586,485.8392470050603,525.3702399786562,548.1469020014629,49.0,30.0,70.0,1.0,531.0,344.0,6350.0,6350.0,6350.0,985.0,968.0,1.0,344.0,968.0,,124.92996425901131,55.86842843508083,166.44274656269127,16.96053082755258,0.007525667573507668,22.81434675434152,23,9.479907355813121e-45,epoch_012,19,11200,682,0,0,18,65,19,False,1.5384615384615384e-05,0;1,241;193,1;1,0.7226675152778625;0.7104519009590149,16.9304085124851,41.52315901592374,571.7028430663049,0.274488003924489,15.909820795059204,555.350405164063,0.0005499459803104401,612.9515140783042,641.1247779615223,,0.007241186582476189,0.004562806660857177,0.004996724136589137,0.006109434794650798
Observation_23_March_2026/imgObs_090_Apanhei_um_img2_202249,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_090_Apanhei_um_img2_202249/img_2_tiff_2026_03_23_20_22_49_823731_102473.tiff,True,True,True,124.91757433725543,55.8771094814606,166.48110265008756,16.961182123853153,0.007604897389638554,32.83391543190571,21.0,3.8052861317873226e-34,38.48825301975012,487.8715480444953,526.3598010642454,549.9628650723025,48.0,30.0,70.0,1.0,531.0,344.0,6350.0,6350.0,6350.0,987.0,970.0,1.0,344.0,970.0,,124.92784145000948,55.87288742887359,166.47175310147472,16.96107604445785,0.007632886765998261,20.482532177178673,21,3.9993816614214844e-39,epoch_012,1,11200,2,0,0,0,65,1,False,1.5384615384615384e-05,0;6,241;1912,1;3,0.8629358410835266;0.012336314655840397,16.964200601086695,41.808856185525656,19.434580812230706,0.3126068040728569,16.093199839815497,2.862815046682954,0.0005399342626333237,60.930830193683505,81.88552712090313,,0.010267112754050345,0.004222052587010694,0.009349548612846093,0.007141542965069887
Observation_23_March_2026/imgObs_091_Apanhei_um_img3_202251,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_091_Apanhei_um_img3_202251/img_3_tiff_2026_03_23_20_22_51_557616_443594.tiff,True,True,True,124.91966261407822,55.88009699584793,166.48590023329191,16.961467602540104,0.007523725109144403,32.96411209947327,21.0,3.8052861317873226e-34,39.19492592103779,491.4953230181709,530.6902489392087,547.1041420241818,45.0,30.0,70.0,1.0,531.0,344.0,6350.0,6350.0,6350.0,993.0,976.0,1.0,344.0,976.0,,124.92985187109656,55.87594895780066,166.47659104264102,16.96136856074948,0.007550307986196181,21.038828726473348,21,3.9993816614214844e-39,epoch_012,1,11200,2,0,0,0,65,1,False,1.5384615384615384e-05,0;4,241;1147,1;3,0.8644973039627075;0.0822744071483612,16.96206127624044,40.04264110699296,19.292222103103995,0.3130671102553606,15.957410912960768,2.848614938557148,0.0005899928510189056,59.021796099841595,82.38701312802732,,0.010189257018339504,0.004148038047269154,0.009309190650895971,0.007062279880546664
Observation_23_March_2026/imgObs_092_Apanhei_um_img4_202253,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_092_Apanhei_um_img4_202253/img_4_tiff_2026_03_23_20_22_53_310687_589613.tiff,True,True,True,124.9255018148974,55.88076786179237,166.49009824629871,16.96114900576339,0.007854775815313242,31.292849531241494,22.0,6.296214782227928e-37,39.40208407584578,492.8850890137255,532.2871730895713,536.0506280558184,54.0,30.0,70.0,1.0,531.0,344.0,6350.0,6350.0,6350.0,993.0,976.0,1.0,344.0,976.0,,124.93392178234477,55.87595625917426,166.48353369279354,16.961268940767365,0.00782909713399326,19.81114576620983,22,6.617364651258399e-42,epoch_012,12,11200,598,100,1,11,65,12,False,1.5384615384615384e-05,3;2,1129;813,2;1,0.03214029222726822;0.7876651883125305,16.978960307088684,40.67549598403275,496.61043705418706,0.3215579781681299,16.09377912245691,480.0261310301721,0.0005501788109540939,536.9643750600517,569.9952379800379,,0.008419967447366616,0.004811602618111976,0.006564553505171489,0.006742409683837761
Observation_23_March_2026/imgObs_093_Test_constellations_Exposure_100ms_img1_214928,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_093_Test_constellations_Exposure_100ms_img1_214928/img_1_tiff_2026_03_23_21_49_28_173396_846475.tiff,False,False,True,,,,,,,,,37.9053590586409,0.31310704071074724,38.218466099351645,41.883631027303636,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,epoch_012,0,400,360,0,40,0,65,0,False,1.5384615384615384e-05,,,,,,38.262896006926894,292.0197369530797,0.3127770032733679,7.198147010058165,284.3412149231881,,329.9698559567332,360.5369320139289,,,,,
Observation_23_March_2026/imgObs_094_Test_constellations_Exposure_100ms_img1_215103,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_094_Test_constellations_Exposure_100ms_img1_215103/img_1_tiff_2026_03_23_21_51_03_845680_237354.tiff,True,True,True,115.22754873398596,27.655235926154713,122.81998772472741,16.95837609575586,0.008544608742291382,24.835370694047377,15.0,3.876685915684329e-24,38.433514069765806,3.240498946979642,41.67401301674545,45.30462808907032,20.0,20.0,70.0,1.0,16.0,15.0,226.0,226.0,226.0,1.0,1.0,1.0,15.0,1.0,,115.23119264278698,27.657229660559068,122.81920700639876,16.958183980415534,0.008559762891270832,20.775675301458335,15,4.074423320959718e-29,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,2;3,535;306,1;1,0.9993730783462524;0.9986168146133423,17.071626959799726,39.14167918264866,17.613415839150548,0.3087269142270088,15.827072085812688,1.3100579380989075,0.0005599576979875565,56.4463681075722,68.33511497825384,,0.003643908801024054,0.0019937344043547967,0.0007807183286558939,0.0037937174269603293
Observation_23_March_2026/imgObs_095_Test_constellations_Exposure_100ms_img2_214928,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_095_Test_constellations_Exposure_100ms_img2_214928/img_2_tiff_2026_03_23_21_49_28_389118_578238.tiff,False,True,False,,,,,,,,,37.83488902263343,11627.439459087327,11665.27434810996,11691.24530092813,10.0,10.0,70.0,68.0,14399.0,14399.0,169709.0,169709.0,169709.0,23132.0,23132.0,,,,,175.11041004686265,25.42084624657209,225.24089001689882,16.95219275342597,0.006023066293509875,29.944578048793215,6,1.3584616344102387e-08,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,3;0,1881;96,1;1,0.7735850214958191;0.6599675416946411,17.001906580836295,38.86491106823087,17.833624966442585,0.30784797854721546,16.118908999487758,1.2402089778333902,0.0005399342626333237,56.39068805612624,80.10193193331361,,,,,
