case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_027_3_Object_27665_img4_201624,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_027_3_Object_27665_img4_201624/img_4_tiff_2026_03_23_20_16_24_847283_774244.tiff,True,False,False,112.09779060092411,-2.708119284492818,175.6845431375794,16.9347056368746,0.010287441183845036,44.64233060645105,20,2.0028126749603278e-31,39.00342795532197,9361.361120943911,9400.364548899233,9404.133702046238,53,30,70,11,11242,10365,111696,111696,111696,18398,18395,11,10365,18395,,,,,,,,,,1438152_20260612_005826,8,216,204,0,4,8,,,,,,39.8905590409413,198.05117091163993,0.35623693838715553,29.73728603683412,167.75282996241003,,237.58549301419407,238.98245103191584,,,,,
Observation_23_March_2026/imgObs_028_3_Object_27665_img4_201756,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_028_3_Object_27665_img4_201756/img_4_tiff_2026_03_23_20_17_56_807614_392759.tiff,True,False,False,118.03645966573819,10.725513913921684,182.16861698485025,16.964274416847868,0.007247283150554746,28.085767073195093,20,2.0028126749603278e-31,39.08568702172488,3739.1602599527687,3778.2459469744936,3781.659124069847,58,30,70,4,5090,4353,57658,57658,57658,7356,7353,4,4353,7353,,,,,,,,,,1438152_20260612_005826,4,216,212,0,0,4,,,,,,40.23115604650229,203.5493589937687,0.35705696791410446,29.76975601632148,173.21668798103929,,243.42345807235688,244.76703605614603,,,,,
Observation_23_March_2026/imgObs_029_4_Object_23405_img1_203001,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_029_4_Object_23405_img1_203001/img_1_tiff_2026_03_23_20_30_01_627706_980435.tiff,True,True,True,207.7869229386433,68.65429196686688,83.00047502354136,16.96585036365286,0.008110960403743732,27.10197449933532,22,6.296214782227928e-37,38.114966941066086,589.0152120264247,627.1301789674908,649.6445049997419,30,30,70,3,884,496,6615,6615,6615,1149,1147,3,496,1147,,207.79854774586477,68.65551854330677,82.98873465543942,16.965459193441568,0.008303205842159683,22.068388133785504,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.7746581435203552;0.6777579188346863,17.00982216034866,38.92871900461614,31.698758015409112,0.35502598620951176,29.75783695001155,1.3779669534415007,0.000600004568696022,70.27245103381574,71.60007709171623,,0.011624807221465971,0.0012265764398904366,0.01174036810193968,0.004405445872984449
Observation_23_March_2026/imgObs_030_4_Object_23405_img1_203051,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_030_4_Object_23405_img1_203051/img_1_tiff_2026_03_23_20_30_51_914497_433571.tiff,True,True,True,207.9900019077709,68.64095981595757,82.97988602125763,16.97600039196339,0.006570035533096391,28.81966762956233,22,1.0693231521458648e-37,38.59247197397053,544.0088029718027,582.6012749457732,586.2393389688805,29,29,70,3,884,496,6615,6615,6615,1054,1052,3,496,1052,,208.00394444888275,68.6436760690867,82.97169754684283,16.97466958820585,0.007097911180161222,20.430155027555152,22,3.734692908153756e-42,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.8262747526168823;0.6891690492630005,17.015804185701008,40.11441697366536,31.752026989124715,0.35414600279182196,29.817556031048298,1.374626997858286,0.0005300389602780342,71.51229795999825,72.8522059507668,,0.01394254111184523,0.0027162531291224923,0.0081884744147942,0.005758582805453827
Observation_23_March_2026/imgObs_031_4_Object_23405_img1_203140,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_031_4_Object_23405_img1_203140/img_1_tiff_2026_03_23_20_31_40_470540_675851.tiff,True,True,True,208.1618402230337,68.67238296393879,82.98732170114069,16.96739775751337,0.00794136648332987,23.50119351211869,22,1.6507716675007996e-38,39.15383596904576,471.38893394730985,510.5427699163556,537.7383619779721,28,28,70,3,677,427,6037,6037,6037,910,908,3,427,908,,208.17116195524127,68.67372859337137,82.98038881273688,16.96715756502216,0.008089612814828551,19.55676597278289,22,5.765446326701632e-43,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.8179296851158142;0.6909458637237549,17.007390003988498,38.6752620106563,31.68721799738705,0.35545602440834045,29.730697046034038,1.3912770664319396,0.0005399342626333237,70.00702398363501,71.3338099885732,,0.00932173220758159,0.0013456294325777662,0.006932888403810011,0.003647502279915719
Observation_23_March_2026/imgObs_032_4_Object_23405_img1_203232,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_032_4_Object_23405_img1_203232/img_1_tiff_2026_03_23_20_32_32_495852_526687.tiff,False,True,False,,,,,,,,,37.993147037923336,152.38565695472062,190.37880399264395,194.18137799948454,21,21,70,70,1464,1464,4175,4175,4175,124,124,,,,,208.37394197313535,68.68475772814956,82.99850221898184,16.979994787586634,0.006175268817593538,17.919976550518633,12,1.2443532521419836e-19,1438152_20260612_005826,1,216,33,0,0,0,3;6,338;642,3;1,0.050021152943372726;0.3274226188659668,17.02239222567816,38.39273389894515,57.69094999413937,0.3617270849645138,29.774406924843788,27.337729930877686,0.0005399342626333237,95.72195680812001,97.03429508954287,,,,,
Observation_23_March_2026/imgObs_033_4_Object_23405_img2_203003,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_033_4_Object_23405_img2_203003/img_2_tiff_2026_03_23_20_30_03_357894_547929.tiff,True,True,True,207.79352767092072,68.64795913492972,82.9836370438819,16.980108861370567,0.005358958819327987,44.20750240170383,22,6.296214782227928e-37,38.24051597621292,593.7885669991374,632.0290829753503,635.7123568886891,33,30,70,3,884,496,6615,6615,6615,1156,1154,3,496,1154,,207.80690729570102,68.65070241574067,82.97448119852868,16.97844346209132,0.005930645122754961,39.57024814710009,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.8167405724525452;0.6871318817138672,17.008698684431135,38.86472899466753,31.65507793892175,0.35589688923209906,29.706706991419196,1.3793670805171132,0.0005690380930900574,70.16391004435718,71.51171797886491,,0.013379624780299082,0.0027432808109466578,0.009155845353220116,0.005590532525153683
Observation_23_March_2026/imgObs_034_4_Object_23405_img2_203053,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_034_4_Object_23405_img2_203053/img_2_tiff_2026_03_23_20_30_53_681284_348614.tiff,True,True,True,207.99952514109518,68.64406301914512,82.98671655631776,16.972779637451993,0.0073008427760471025,28.484066000898377,23,9.01983432580994e-40,37.98981697764248,543.3541790116578,581.3439959893003,603.6714429501444,32,30,70,3,884,496,6615,6615,6615,1048,1046,3,496,1046,,208.00823039711327,68.64711448175241,82.98181646232258,16.972230881404354,0.007471500305852771,23.74522211907838,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.7801568508148193;0.6771057844161987,17.011363776261682,39.13119598291814,31.782906968146563,0.36014593206346035,29.83981603756547,1.3762660091742873,0.0005599576979875565,70.55395701900125,71.9311039429158,,0.008705256018089358,0.003051462607288613,0.004900093995175325,0.004399961729637098
Observation_23_March_2026/imgObs_035_4_Object_23405_img2_203142,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_035_4_Object_23405_img2_203142/img_2_tiff_2026_03_23_20_31_42_203616_669938.tiff,True,True,True,208.1781433076657,68.66326572776423,82.98703754069838,16.9639547805729,0.007600092529017435,24.64995086253534,16,1.0008989215489003e-23,37.91206807363778,472.47268503997475,510.38475311361253,537.8412699792534,25,25,70,3,677,427,6037,6037,6037,916,914,3,427,914,,208.18831667361744,68.66485915053063,82.97630745734617,16.96299593009033,0.007881090976030368,20.024850420635055,16,3.495716048592127e-28,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.7826768755912781;0.6790210604667664,17.012106458235248,38.61862199846655,31.64418798405677,0.35494694020599127,29.703976004384458,1.3790969969704747,0.0006499467417597771,69.90786304231733,71.24846102669835,,0.010173365951743563,0.0015934227664047285,0.010730083352214592,0.004029838201034749
Observation_23_March_2026/imgObs_036_4_Object_23405_img2_203234,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_036_4_Object_23405_img2_203234/img_2_tiff_2026_03_23_20_32_34_228310_137929.tiff,True,True,True,208.10723392844218,68.9089535077203,83.1302571466084,16.963461411495196,0.007926216416654848,32.3405465918971,21,2.111854626649457e-36,37.93032898101956,334.1494830092415,372.0798119902611,401.61752002313733,27,27,70,3,542,352,5154,5154,5154,632,631,3,352,631,,208.12458544577322,68.90959366590926,83.11786679122994,16.96330534130664,0.008531356954834996,23.84404643426346,21,7.375813832677171e-41,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.837363064289093;0.6932734251022339,17.021050550799483,38.69545098859817,31.71735699288547,0.36200694739818573,29.793284949846566,1.347286975942552,0.0005690380930900574,70.05080103408545,71.38117891736329,,0.017351517331036348,0.0006401581889576846,0.01239035537845723,0.006276601205127158
Observation_23_March_2026/imgObs_037_4_Object_23405_img3_203005,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_037_4_Object_23405_img3_203005/img_3_tiff_2026_03_23_20_30_05_091667_850468.tiff,True,True,True,207.79865199875513,68.64611210855666,82.98787255790681,16.980857674846398,0.005409822367647071,41.59681212632772,22,6.296214782227928e-37,38.074976997449994,596.1235049180686,634.1984819155186,637.8429679898545,31,30,70,3,884,496,6615,6615,6615,1162,1160,3,496,1160,,207.80917956479647,68.64791511141271,82.98100708574096,16.980071693687897,0.00573373692863767,38.795116040890434,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.7774199843406677;0.6844419240951538,17.010796793002516,39.099327055737376,31.67955798562616,0.3564460203051567,29.735745978541672,1.3765569310635328,0.0006699701771140099,70.42243902105838,71.72573602292687,,0.010527566041332648,0.0018030028560502842,0.00686547216585609,0.004236082759796487
Observation_23_March_2026/imgObs_038_4_Object_23405_img3_203055,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_038_4_Object_23405_img3_203055/img_3_tiff_2026_03_23_20_30_55_383044_564740.tiff,True,True,True,208.00529332188898,68.64236383715856,82.98347872465953,16.969535013711862,0.0069867445114086225,26.993310223254618,22,6.296214782227928e-37,39.61141197942197,540.9181120339781,580.5295240134001,604.4805359560996,30,30,70,3,884,496,6615,6615,6615,1044,1042,3,496,1042,,208.01580677723763,68.64613629350825,82.97585459053914,16.968161365440928,0.007520674363089426,19.181312565544566,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.8259624242782593;0.6880377531051636,17.014757026594435,38.88996900059283,31.7483670078218,0.3513770643621683,29.797245049849153,1.3904959196224809,0.0005599576979875565,70.28695894405246,71.67554704938084,,0.010513455348643674,0.003772456349693698,0.007624134120391091,0.005374872845878292
Observation_23_March_2026/imgObs_039_4_Object_23405_img3_203143,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_039_4_Object_23405_img3_203143/img_3_tiff_2026_03_23_20_31_43_946836_915390.tiff,True,True,True,208.1806925703202,68.66662485397656,82.98825458317921,16.971990238931912,0.00679648114530332,27.234445416109796,23,9.01983432580994e-40,37.97377797309309,471.74030099995434,509.71407897304744,534.2745849629864,31,30,70,3,677,427,6037,6037,6037,905,903,3,427,903,,208.19269268914672,68.66857861934312,82.98093398144435,16.97126910868451,0.007153125474122571,21.33066384128913,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.7803995609283447;0.6790943741798401,17.011993937843595,38.85246894787997,31.72503795940429,0.3519059391692281,29.788166051730514,1.3798070140182972,0.0005699694156646729,70.22560096811503,71.55344798229635,,0.012000118826534845,0.001953765366565108,0.007320601734861043,0.004782649381253527
Observation_23_March_2026/imgObs_040_4_Object_23405_img3_203235,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_040_4_Object_23405_img3_203235/img_3_tiff_2026_03_23_20_32_35_962067_742555.tiff,True,True,True,208.12026266855577,68.91203414178362,83.12894211895271,16.960792119532123,0.008547657111606186,27.544715350924793,21,1.3067214020367568e-35,38.02562702912837,312.3846410308033,350.4102680599317,354.2871519457549,28,28,70,3,380,244,3206,3206,3206,610,609,3,244,609,,208.13339208151268,68.91274742848938,83.11269565279208,16.96078225356534,0.008731988852910436,21.6876800277187,21,4.5638244559898085e-40,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.8287087082862854;0.6940593123435974,17.012569332024423,39.11648690700531,31.697768019512296,0.36156701389700174,29.778936062939465,1.341757015325129,0.0005600741133093834,70.4526879126206,71.83455501217395,,0.013129412956914166,0.0007132867057606518,0.01624646616062364,0.004777445593480099
Observation_23_March_2026/imgObs_041_4_Object_23405_img4_203006,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_041_4_Object_23405_img4_203006/img_4_tiff_2026_03_23_20_30_06_826457_037087.tiff,True,True,True,207.81173303710875,68.6450846966038,82.9784065698774,16.988056828146977,0.00528338667919101,24.39067242409116,23,9.01983432580994e-40,38.44056406524032,590.584988007322,629.0255520725623,634.6956370398402,30,30,70,3,884,496,6615,6615,6615,1148,1146,3,496,1146,,207.81887933320263,68.64743208675685,82.97364931100752,16.987448215993442,0.005410508307638929,20.908915648571796,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.7717053890228271;0.677915096282959,17.008494690221475,38.868978968821466,31.68461797758937,0.35638699773699045,29.73581594415009,1.374236075207591,0.0005799811333417892,70.19720994867384,71.557936957106,,0.007146296093878846,0.002347390153047968,0.004757258869872771,0.00350448259696425
Observation_23_March_2026/imgObs_042_4_Object_23405_img4_203057,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_042_4_Object_23405_img4_203057/img_4_tiff_2026_03_23_20_30_57_118583_405156.tiff,True,True,True,208.00784919788597,68.64146075603973,82.98455792782359,16.966449721122643,0.007320419974759132,29.73810961533724,21,3.8052861317873226e-34,38.69853098876774,544.2680689739063,582.9665999626741,586.7376340320334,31,30,70,3,884,496,6615,6615,6615,1050,1048,3,496,1048,,208.02049712974355,68.64515769974383,82.97487550676657,16.964461545877672,0.008022622306961689,21.296860905080514,21,1.329025290564678e-38,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.7857494354248047;0.6801792979240417,17.017982108006372,38.82171004079282,31.715058023110032,0.3605559468269348,29.76152498740703,1.3752559898421168,0.0005599576979875565,70.17621211707592,71.46213809028268,,0.012647931857571848,0.0036969437040994535,0.009682421057021884,0.0059061783853393175
Observation_23_March_2026/imgObs_043_4_Object_23405_img4_203145,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_043_4_Object_23405_img4_203145/img_4_tiff_2026_03_23_20_31_45_673931_197431.tiff,True,True,True,208.1878767959923,68.66195085693009,82.99075297955491,16.973648015929985,0.006487327654570277,28.856427123982257,22,1.0693231521458648e-37,38.6482710018754,468.4909419156611,507.1392129175365,510.8436680166051,29,29,70,3,677,427,6037,6037,6037,903,901,3,427,901,,208.20121069148843,68.66478249324462,82.9823999285987,16.972432480469497,0.0070080082612320425,20.965859565066907,22,3.734692908153756e-42,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.8253746032714844;0.6873549222946167,17.011264813684274,39.526242995634675,31.847305945120752,0.34760707058012486,29.915854916907847,1.3783269096165895,0.0005699694156646729,71.0259418701753,72.31303106527776,,0.01333389549611752,0.002831636314525099,0.008353050956216634,0.005617399409371302
Observation_23_March_2026/imgObs_044_4_Object_23405_img4_203237,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_044_4_Object_23405_img4_203237/img_4_tiff_2026_03_23_20_32_37_697626_260950.tiff,True,True,True,208.12935359567985,68.91252467469181,83.11537904062787,16.96237623900782,0.0080508164236218,26.07712513246552,20,4.36889365282011e-32,38.57425204478204,314.14139503613114,352.7156470809132,366.50158395059407,29,29,70,3,380,244,3206,3206,3206,612,611,3,244,611,,208.13950565505803,68.914855866611,83.10527186931283,16.962011486617886,0.008427749243174895,21.134995172483354,20,1.5258695286754173e-36,1438152_20260612_005826,1,216,0,0,0,0,4;1,642;173,1;1,0.8297733664512634;0.6930893659591675,17.014770835183782,38.78016001544893,31.622048001736403,0.3497069701552391,29.724476975388825,1.3392169494181871,0.0005499459803104401,70.05250104703009,71.38784904964268,,0.01015205937818564,0.00233119191919684,0.010107171315041796,0.0043329915108905395
Observation_23_March_2026/imgObs_045_5_Object_27561_img1_204312,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_045_5_Object_27561_img1_204312/img_1_tiff_2026_03_23_20_43_12_393495_514921.tiff,True,True,True,222.93832327569274,37.26941446700561,236.03210662764934,17.00652513438642,0.006410803152477093,133.47477471969765,18,5.4124840213322345e-30,37.8944780677557,134.72864602226764,172.62312409002334,176.51072598528117,24,24,70,1,240,183,3419,3419,3419,245,243,1,183,243,,222.93136392336754,37.26820818121455,236.03005340550078,17.0781808996622,-0.0012958277762887566,126.9334774760207,16,8.713783233096542e-29,1438152_20260612_005826,1,216,0,0,0,0,3;6,269;1397,1;1,0.7240301966667175;0.5629135370254517,17.245559626126454,38.85035903658718,31.651668017730117,0.3509559901431203,29.75795604288578,1.335466979071498,0.0005799811333417892,70.15107106417418,71.50688802357763,,0.006959352325196733,0.0012062857910635216,0.0020532221485609625,0.005668122800070114
Observation_23_March_2026/imgObs_046_5_Object_27561_img1_204400,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_046_5_Object_27561_img1_204400/img_1_tiff_2026_03_23_20_44_00_946454_767476.tiff,True,False,False,226.61416267230334,34.875608688626215,234.0425174083265,17.011813085070084,0.005884109802370285,148.6346121311946,17,1.8390802835730414e-26,38.14185597002506,72.54939898848534,110.6912549585104,114.4142389530316,25,25,70,1,120,77,822,822,822,140,138,1,77,138,,,,,,,,,,1438152_20260612_005826,8,216,208,0,0,8,,,,,,38.89071999583393,204.14324291050434,0.35214703530073166,29.741736012510955,173.84446202777326,,242.68181587103754,244.05932193621993,,,,,
Observation_23_March_2026/imgObs_047_5_Object_27561_img1_204449,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_047_5_Object_27561_img1_204449/img_1_tiff_2026_03_23_20_44_49_502403_613795.tiff,True,True,True,225.37280304894273,35.83633757718191,234.86873223375517,16.98317401995422,0.0076194201217571885,62.55324732541398,17,2.2593004480989701e-29,37.89573907852173,101.74000903498381,139.63574811350554,143.37195304688066,21,21,70,1,160,135,2123,2123,2123,189,188,1,135,188,,225.37663612703247,35.83257834593678,234.84126946175058,17.02724579101223,0.005803186163885127,138.86844714247812,17,7.8907796431521e-34,1438152_20260612_005826,1,216,0,0,0,0,4;2,693;269,1;1,0.7736822962760925;0.740456223487854,17.072570638301844,38.452432956546545,31.693757977336645,0.357666052877903,29.759416938759387,1.3733470113947988,0.0005710171535611153,69.78852488100529,71.12688198685646,,0.003833078089741093,0.0037592312451266707,0.027462772004582803,0.004877346785391485
Observation_23_March_2026/imgObs_048_5_Object_27561_img2_204314,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_048_5_Object_27561_img2_204314/img_2_tiff_2026_03_23_20_43_14_123447_741334.tiff,True,True,True,222.95095144688804,37.26633068265473,236.05443782589168,17.004933697759657,0.0068822617430745045,122.5585605566584,23,1.3326293506173965e-40,37.93139802291989,140.54435899015516,178.47575701307505,182.33834102284163,29,29,70,1,240,183,3419,3419,3419,256,254,1,183,254,,222.95310960898058,37.262692683209295,236.0557074995837,17.012632574580383,0.006140051061358162,124.54784276286718,22,3.734692908153756e-42,1438152_20260612_005826,1,216,0,0,0,0,3;1,269;273,1;1,0.7195056676864624;0.560409665107727,17.095781457298575,38.91156893223524,31.76076605450362,0.35207695327699184,29.822236043401062,1.381587004289031,0.0005400506779551506,70.32025803346187,71.65208703372627,,0.0021581620925417155,0.003637999445437856,0.0012696736920077,0.00402306947999684
Observation_23_March_2026/imgObs_049_5_Object_27561_img2_204402,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_049_5_Object_27561_img2_204402/img_2_tiff_2026_03_23_20_44_02_678812_309219.tiff,True,True,True,226.6131815643832,34.88179003721442,234.03118813387155,17.011062757235127,0.006679188281942344,146.35869645623407,17,1.4230102638898192e-28,37.98272798303515,74.17154195718467,112.15426994021982,115.89627503417432,22,22,70,1,120,77,822,822,822,144,142,1,77,142,,226.59857941121152,34.87622701108433,234.03883573551164,17.012355832160143,0.007406184239970671,138.78031069627244,17,4.9699722016814325e-33,1438152_20260612_005826,1,216,7,0,0,0,5;6,1655;2531,3;2,0.03886263445019722;0.22884882986545563,17.010916505297647,38.67385094054043,37.13697602506727,0.35674695391207933,29.715095995925367,6.847884971648455,0.0005600741133093834,75.45408001169562,76.80252799764276,,0.014602153171693999,0.00556302613009052,0.007647601640087487,0.01320775300196902
Observation_23_March_2026/imgObs_050_5_Object_27561_img2_204451,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_050_5_Object_27561_img2_204451/img_2_tiff_2026_03_23_20_44_51_286554_463915.tiff,True,True,True,225.36156676347505,35.84084301539043,234.8802248318775,16.975390093930177,0.008602353922232958,54.114434512355444,16,1.2103806091978084e-25,37.96916699502617,100.8612880250439,138.83045502007008,142.3511119792238,22,22,70,1,160,135,2123,2123,2123,186,185,1,135,185,,225.3681050151507,35.83834969465353,234.85395191268242,17.017892789732684,0.007005669125001952,142.1003117149614,16,4.227346867283817e-30,1438152_20260612_005826,1,216,0,0,0,0,4;2,693;269,1;1,0.8338299989700317;0.7404299378395081,17.074830015118888,38.52420300245285,31.67985798791051,0.3521069884300232,29.75736593361944,1.3641869882121682,0.0006899936124682426,69.85195400193334,71.1949709802866,,0.00653825167563582,0.002493320736903115,0.02627291919509389,0.005857454586905421
Observation_23_March_2026/imgObs_051_5_Object_27561_img3_204315,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_051_5_Object_27561_img3_204315/img_3_tiff_2026_03_23_20_43_15_969131_943067.tiff,True,True,True,222.95329916767403,37.26733388094942,236.05627860083735,17.00340317729115,0.00724280821514879,116.54700423352229,25,1.1616603334566845e-45,38.03184803109616,139.68881801702082,177.72066604811698,204.59086797200143,32,30,70,1,240,183,3419,3419,3419,254,252,1,183,252,,222.955679047256,37.26313388737036,236.05961927300072,17.00967407676049,0.0068193919616905884,115.55476761091835,25,4.057187577336216e-50,1438152_20260612_005826,1,216,0,0,0,0,3;1,269;273,1;1,0.7176613211631775;0.5595104694366455,17.099635767648397,39.001188008114696,31.685588066466153,0.34858693834394217,29.749665991403162,1.3826570939272642,0.0005800975486636162,70.3381891362369,71.66587701067328,,0.002379879581980049,0.0041999935790641985,0.0033406721633753023,0.004607298967154365
Observation_23_March_2026/imgObs_052_5_Object_27561_img3_204404,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_052_5_Object_27561_img3_204404/img_3_tiff_2026_03_23_20_44_04_413775_493834.tiff,True,True,True,226.63414193880394,34.87605618397691,234.03238960662438,17.021177472069382,0.00645359000509935,138.3146740448504,18,1.3979052460742913e-28,38.69251091964543,75.93528600409627,114.6277969237417,118.36648103781044,26,26,70,1,120,77,822,822,822,147,145,1,77,145,,226.58964800309735,34.83373080308451,233.88966871559944,17.517063060012816,-0.02130897147684943,154.36864266007126,8,1.4692159108590336e-08,1438152_20260612_005826,1,216,15,0,0,0,5;1,1397;273,3;1,0.018269052729010582;0.2536534070968628,17.492135675253532,38.644362008199096,43.44308597501367,0.36028691101819277,29.707995941862464,13.166324002668262,0.0005300389602780342,81.72716107219458,83.04666797630489,,0.04449393570658344,0.04232538089240023,0.14272089102493624,0.05589767716534861
Observation_23_March_2026/imgObs_053_5_Object_27561_img3_204452,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_053_5_Object_27561_img3_204452/img_3_tiff_2026_03_23_20_44_52_969418_181517.tiff,True,True,True,225.36950936557346,35.84558438519885,234.87994329582978,16.971874012062663,0.010235069106482263,52.64009541413442,22,2.2865648022505433e-39,38.00043696537614,110.91722198762,148.91765895299613,158.52960897609591,27,27,70,1,240,215,3598,3598,3598,189,188,1,215,188,,225.37199335137484,35.8436936675683,234.8581599500447,17.012806706340598,0.007767597572931102,122.39899537054566,22,7.986002485649187e-44,1438152_20260612_005826,1,216,0,0,0,0,2;4,269;693,1;1,0.7379134297370911;0.703168511390686,17.074991195068844,38.73845096677542,31.694418052211404,0.35946699790656567,29.750335961580276,1.3771170051768422,0.0006300397217273712,70.07340202108026,71.43095799256116,,0.0024839858013763205,0.0018907176305447138,0.021783345785081565,0.0027620915489064736
